417.496,0.000,0.000,1.0960
417.508,0.000,0.000,1.1280
417.520,0.000,0.000,1.1600
417.532,0.000,0.000,1.1960
417.544,0.000,0.000,1.1880
417.556,0.000,0.000,1.1800
417.568,0.000,0.000,1.1560
417.580,0.000,0.000,1.1320
417.592,0.000,0.000,1.0720
417.604,0.000,0.000,1.0600
417.616,0.000,0.000,1.0480
417.628,0.000,0.000,1.0600
417.640,0.000,0.000,1.1000
417.652,0.000,0.000,1.1280
417.664,0.000,0.000,1.1640
417.676,0.000,0.000,1.1760
417.688,0.000,0.000,1.1920
417.700,0.000,0.000,1.1600
417.712,0.000,0.000,1.1360
417.724,0.000,0.000,1.1120
417.736,0.000,0.000,1.0880
417.748,0.000,0.000,1.0560
417.760,0.000,0.000,1.0440
417.772,0.000,0.000,1.0520
417.784,0.000,0.000,1.0720
417.796,0.000,0.000,1.1000
417.808,0.000,0.000,1.1600
417.820,0.000,0.000,1.1800
417.832,0.000,0.000,1.1880
417.844,0.000,0.000,1.1840
417.856,0.000,0.000,1.1240
417.868,0.000,0.000,1.0880
417.880,0.000,0.000,1.0640
417.892,0.000,0.000,1.0480
417.904,0.000,0.000,1.0480
417.916,0.000,0.000,1.0800
417.928,0.000,0.000,1.1160
417.940,0.000,0.000,1.1520
417.952,0.000,0.000,1.1800
417.964,0.000,0.000,1.1800
417.976,0.000,0.000,1.1600
417.988,0.000,0.000,1.1440
418.000,0.000,0.000,1.1080
418.012,0.000,0.000,1.0760
418.024,0.000,0.000,1.0400
418.036,0.000,0.000,1.0520
418.048,0.000,0.000,1.0720
418.060,0.000,0.000,1.1120
418.072,0.000,0.000,1.1760
418.084,0.000,0.000,1.1840
418.096,0.000,0.000,1.1760
418.108,0.000,0.000,1.1520
418.120,0.000,0.000,1.1240
418.132,0.000,0.000,1.0600
418.144,0.000,0.000,1.0480
418.156,0.000,0.000,1.0520
418.168,0.000,0.000,1.0720
418.180,0.000,0.000,1.1440
418.192,0.000,0.000,1.1760
418.204,0.000,0.000,1.1920
418.216,0.000,0.000,1.1800
418.228,0.000,0.000,1.1600
418.240,0.000,0.000,1.1040
418.252,0.000,0.000,1.0720
418.264,0.000,0.000,1.0520
418.276,0.000,0.000,1.0520
418.288,0.000,0.000,1.0960
418.300,0.000,0.000,1.1240
418.312,0.000,0.000,1.1600
418.324,0.000,0.000,1.1880
418.336,0.000,0.000,1.1880
418.348,0.000,0.000,1.1480
418.360,0.000,0.000,1.1160
418.372,0.000,0.000,1.0880
418.384,0.000,0.000,1.0640
418.396,0.000,0.000,1.0520
418.408,0.000,0.000,1.0640
418.420,0.000,0.000,1.0960
418.432,0.000,0.000,1.1320
418.444,0.000,0.000,1.1600
418.456,0.000,0.000,1.1920
418.468,0.000,0.000,1.1720
418.480,0.000,0.000,1.1600
418.492,0.000,0.000,1.1320
418.504,0.000,0.000,1.0800
418.516,0.000,0.000,1.0520
418.528,0.000,0.000,1.0480
418.540,0.000,0.000,1.0560
418.552,0.000,0.000,1.0720
418.564,0.000,0.000,1.1280
418.576,0.000,0.000,1.1600
418.588,0.000,0.000,1.1760
418.600,0.000,0.000,1.1840
418.612,0.000,0.000,1.1680
418.624,0.000,0.000,1.1520
418.636,0.000,0.000,1.1320
418.648,0.000,0.000,1.1120
418.660,0.000,0.000,1.0800
418.672,0.000,0.000,1.0400
418.684,0.000,0.000,1.0480
418.696,0.000,0.000,1.0600
418.708,0.000,0.000,1.0840
418.720,0.000,0.000,1.1520
418.732,0.000,0.000,1.1680
418.744,0.000,0.000,1.1880
418.756,0.000,0.000,1.1880
418.768,0.000,0.000,1.1800
418.780,0.000,0.000,1.1320
418.792,0.000,0.000,1.1120
418.804,0.000,0.000,1.0840
418.816,0.000,0.000,1.0640
418.828,0.000,0.000,1.0480
418.840,0.000,0.000,1.0560
418.852,0.000,0.000,1.0760
418.864,0.000,0.000,1.1120
418.876,0.000,0.000,1.1440
418.888,0.000,0.000,1.1880
418.900,0.000,0.000,1.1880
418.912,0.000,0.000,1.1840
418.924,0.000,0.000,1.1520
418.936,0.000,0.000,1.1040
418.948,0.000,0.000,1.0720
418.960,0.000,0.000,1.0560
418.972,0.000,0.000,1.0400
418.984,0.000,0.000,1.0520
418.996,0.000,0.000,1.1120
419.008,0.000,0.000,1.1400
419.020,0.000,0.000,1.1720
419.032,0.000,0.000,1.1880
419.044,0.000,0.000,1.1760
419.056,0.000,0.000,1.1480
419.068,0.000,0.000,1.1200
419.080,0.000,0.000,1.0960
419.092,0.000,0.000,1.0680
419.104,0.000,0.000,1.0440
419.116,0.000,0.000,1.0600
419.128,0.000,0.000,1.0840
419.140,0.000,0.000,1.1160
419.152,0.000,0.000,1.1880
419.164,0.000,0.000,1.1920
419.176,0.000,0.000,1.1880
419.188,0.000,0.000,1.1640
419.200,0.000,0.000,1.1440
419.212,0.000,0.000,1.0880
419.224,0.000,0.000,1.0640
